Error
6.21051
7.54318
6.21143
6.67345
6.94831
7.09027
4.63187
4.52488
4.51231
4.42448
4.72253
4.6264
4.89501
4.24467
4.15088
4.6691
4.6087
4.91554
6.29454
6.56439
7.00646
6.44904
6.41517
6.83399
3.26385
5.47097
6.05862
4.95332
4.10378
5.51004
2.87065
3.3958
3.0825
3.38765
3.37999
3.33712
7.59923
7.75875
8.06842
7.49231
7.35633
7.14601
4.80389
3.87568
3.68412
2.70977
4.01614
3.72989
1.85106
2.27049
2.26986
2.65843
3.08095
2.73229
7.60419
6.75849
7.20136
6.38718
6.49194
6.96521
4.82202
2.70785
3.55082
4.82804
5.02729
5.62814
2.03045
1.71743
2.13605
1.33192
2.11737
1.94259
6.76137
7.51292
7.18325
8.62503
7.07848
7.4298
4.37402
4.52235
4.52345
3.67262
3.70233
4.67367
2.41745
1.89312
2.08224
3.26242
2.48265
2.39863
6.09964
7.05025
6.96884
6.44408
7.17871
6.56257
3.38633
3.62905
4.98929
2.88914
2.42051
3.31744
2.37059
2.34935
2.60675
3.25111
2.88334
3.15582
5.46506
5.80553
5.82257
6.3117
5.97134
6.55711
2.67361
3.27211
4.3855
5.47122
2.92766
3.36521
3.12049
3.30299
3.30454
3.24473
3.26331
2.78524
6.24655
5.65253
5.59151
6.11238
5.32503
5.60438
4.42371
4.08499
3.97288
3.70182
4.25289
4.04584
4.20166
4.14037
4.20941
3.71262
4.48599
4.25934
6.65447
6.56558
6.18102
5.86127
6.34808
6.43204
5.12423
4.41268
4.95951
3.69063
5.1812
4.13344
6.55209
6.5584
6.27299
6.61948
6.3983
6.98392
3.86038
3.7834
3.81326
3.73097
3.87408
3.64305
2.83088
3.04402
3.06619
2.38452
2.31861
2.41488
5.46419
5.5041
5.44104
5.64154
5.72192
5.2246
3.36248
2.79224
2.95102
1.65946
2.67138
3.06746
2.90543
2.96899
2.60602
3.00076
3.45437
1.96164
4.29955
3.7951
4.73655
5.11269
4.32054
3.86057
2.26445
2.37336
2.82425
2.3025
2.44835
2.28167
3.49692
4.27753
3.75608
4.43947
2.98765
3.61562
5.10408
4.54196
4.9952
5.02674
5.47913
5.55274
3.19162
2.9177
3.03198
2.51923
2.54844
3.15829
4.69942
4.27629
3.8428
4.19434
4.68143
4.8293
5.67902
5.85422
5.99361
5.10539
5.53149
4.8585
3.3917
3.56998
2.63423
2.55582
2.60189
3.47181
2.77162
3.39062
3.45617
3.86284
2.97358
3.26365
5.0318
6.58781
4.83493
4.9153
5.26823
3.86758
2.65007
2.9895
3.20576
3.11102
3.19852
3.94316
3.34127
2.62568
3.42381
3.40342
4.1092
3.17524
5.1557
5.27524
4.82811
3.90805
4.45945
4.75634
4.29351
4.2694
4.16525
3.85373
4.69949
4.27113
4.07094
4.35477
3.78579
4.05627
4.48256
4.52293
5.80723
6.41611
5.62724
5.52418
5.38625
5.81725
6.24061
6.52802
7.18286
6.50643
5.6753
6.50383
1.39066
1.51341
1.4495
4.08034
1.91546
1.77743
2.35698
1.37931
2.34943
3.12209
3.34009
2.34123
7.21169
6.31085
6.92815
6.92333
6.87658
6.06477
1.72737
2.02721
1.89276
3.10239
2.84204
3.40714
0.48602
2.98056
1.50546
2.85274
3.93243
2.43693
6.94187
6.71094
6.84156
6.96704
6.8961
6.8104
1.52372
2.01178
1.52085
2.85083
3.11624
1.55199
1.33737
1.58796
1.81154
0.76362
0.60661
0.56523
6.31811
6.45598
5.58577
6.2555
5.91322
6.7649
1.59629
2.56998
2.44302
2.21823
3.1274
2.90691
1.09028
0.99425
0.61965
1.12015
0.70811
0.91137
6.76355
6.11081
6.12708
6.31527
6.7052
6.80885
2.63763
2.77668
3.56396
2.96277
3.11388
3.10266
1.43456
2.1629
1.52307
1.65256
1.62095
1.56501
5.89416
5.59293
5.83385
6.34935
6.29677
6.49712
3.58065
3.51024
3.09824
3.18826
3.26182
3.14255
2.04268
2.83963
2.97903
2.62238
2.24086
2.29447
6.6632
6.5726
8.14966
7.01692
6.69697
6.63872
4.19813
4.78876
4.92269
4.69334
4.08019
5.09172
2.8285
3.50351
2.99745
2.85701
3.32527
2.90377
7.16942
7.17268
7.66971
7.26935
7.43901
7.54444
4.1951
5.08718
5.21115
4.83118
4.32107
4.76727
4.25619
5.00116
5.70528
4.25959
5.16649
5.00367
4.61765
5.67743
4.69032
4.46849
5.45825
5.12198
4.43845
4.51577
4.36529
4.17928
4.48433
4.46481
6.7005
7.10211
6.85687
7.27347
7.30445
7.1828
4.5322
4.94227
4.12159
3.98707
4.9884
4.79445
3.4067
3.306
3.10137
3.44784
3.30485
3.45176
5.72968
5.45399
5.62791
5.68808
6.00181
6.00001
3.39978
2.52943
3.39596
2.73747
2.85345
2.68664
2.82402
2.70848
2.67726
2.9786
2.62682
2.86776
5.06628
4.5774
4.88765
4.97656
4.83412
5.02
2.32676
2.96783
2.56574
3.01139
2.42862
2.80321
2.22558
2.82899
2.43446
2.60208
2.32297
2.27579
3.90173
4.12425
4.42781
4.20517
4.19114
4.27313
2.65808
2.94416
3.18002
3.12548
3.3875
2.6751
1.95364
2.53708
1.90617
1.85972
1.99236
1.60732
4.56914
4.45515
4.44235
4.13022
4.03806
4.56767
3.44343
2.72028
3.08567
3.57458
2.56356
3.42054
2.03834
1.68508
2.33306
2.35196
2.33894
2.23888
5.06269
4.84981
5.81967
4.99426
5.44491
4.74043
2.39375
2.60537
2.56685
3.56453
2.46295
2.8058
2.73296
2.12171
1.34048
2.499
2.41908
2.80453
3.93678
3.98251
3.91425
4.39373
4.45073
4.61191
3.60146
4.13946
3.27961
3.93785
2.34233
2.97366
3.25954
2.99067
3.42807
2.38881
2.96627
2.29105
5.68172
5.40084
5.28732
5.35087
6.10455
5.30629
7.74807
7.3097
7.79406
6.82016
6.70231
6.96681
4.74727
4.50352
4.31628
4.47257
4.53086
4.51479
4.3922
4.82152
4.29553
4.17982
4.08385
4.01127
6.48079
6.45958
6.71241
6.49049
6.01402
8.5592
4.26715
3.89256
3.70003
4.29743
4.15192
4.27842
7.3353
2.97939
2.81469
2.99778
2.93517
2.58538
7.13917
6.4326
6.40351
5.99416
5.98628
5.76088
4.81513
4.82888
5.27722
4.78181
7.11757
4.93657
3.03961
2.44412
1.97765
1.94613
2.00676
2.24896
6.77686
6.69375
6.70118
6.87972
6.4871
7.04018
4.90135
5.57274
4.8361
5.35101
4.68881
3.65851
2.98014
3.01763
2.00345
3.01699
3.03371
2.81717
6.19343
5.60477
8.2153
5.77761
7.80012
7.305
5.31633
5.08154
5.2872
5.26389
5.18641
5.22967
1.21
1.94405
2.1417
2.1804
2.22723
2.21968
6.26069
8.2748
6.4986
6.97168
5.77023
6.1366
2.32782
4.92825
3.89967
3.43384
4.69249
3.9354
2.3351
2.46043
2.13149
2.15194
2.59157
2.30976
5.97211
5.95271
5.89862
5.7373
5.3124
5.6901
3.52176
4.12154
4.80719
3.94462
3.84386
4.52872
2.97734
3.11174
3.1658
2.89357
3.54885
3.41771
6.16597
5.32115
5.31441
5.45276
5.3902
5.63163
4.34934
3.92972
4.35746
4.19723
4.41822
3.83009
5.74193
5.09471
4.7009
4.27498
5.34466
5.44108
6.41994
6.54614
5.34688
5.97786
6.59106
6.21922
4.55913
5.62668
4.83699
5.01464
4.69431
4.12289
6.01628
7.04337
7.39528
7.19349
7.39938
7.05257
2.59494
3.07406
3.4082
3.57494
3.84514
3.46741
3.01918
2.7581
2.8123
2.69533
2.35412
2.94241
