Error
3.83641
4.94917
3.21369
3.32898
3.08418
4.17618
2.19831
2.46273
2.8358
2.41364
2.02284
2.80256
2.69289
3.15253
3.73758
2.46765
2.62864
2.63719
2.57674
3.71755
2.651
2.52067
2.30473
2.6839
1.93825
1.56192
2.145
2.83545
2.11137
2.25224
2.2932
2.8127
2.93485
2.72706
3.16016
3.40405
3.26572
3.60251
4.76488
2.80201
3.27329
3.77624
1.69799
1.47778
1.74461
1.80697
2.02199
2.10569
2.92516
3.16898
2.44938
2.49933
3.12228
2.44258
2.94104
4.12077
4.18099
3.67392
3.7483
3.98289
0.28251
1.13746
0.83929
0.5116
0.55529
0.89127
3.2792
2.9721
2.70049
2.89387
2.61587
2.74092
3.76096
2.27599
2.52802
2.67364
3.15034
3.33481
0.97076
1.16991
0.94414
0.9582
0.72687
0.79797
3.318
2.7563
2.75816
2.71533
2.53964
2.79306
3.36105
3.1016
3.92842
3.94043
3.72482
3.07942
1.25459
1.83814
1.36782
1.22895
1.34703
1.32138
3.92068
3.65083
3.78602
3.52925
3.31798
3.36501
4.10534
3.49124
3.64609
4.11748
3.40493
4.37982
1.04429
1.01347
1.20633
1.55506
1.88464
0.92625
4.3312
4.29331
4.3566
4.26318
4.32235
4.47142
3.49582
3.87236
3.648
3.18626
3.25347
3.07156
1.81316
2.48388
2.25589
2.64941
2.31973
2.36299
5.02833
4.73101
5.20705
4.96074
5.28891
5.12233
5.4395
4.95647
5.40616
5.10226
5.03331
4.85042
2.32968
2.40509
2.24386
2.20016
2.20934
2.3384
1.55723
2.27155
1.572
1.33553
1.28651
1.48115
4.72447
4.77655
5.02273
5.22124
4.71819
5.28258
2.08262
2.23526
2.53076
1.95042
1.96943
2.28694
1.1494
0.91016
0.83673
0.9094
1.46299
0.77403
5.10251
5.35197
5.16274
4.76051
5.00826
5.05169
1.72116
2.09204
1.79439
1.50509
1.38119
2.0977
1.74655
1.86032
1.78504
1.83511
2.21633
1.52152
5.7645
5.90446
4.81139
6.02995
5.86204
5.89922
1.43228
1.40115
2.78619
2.45811
2.06228
2.04704
1.74871
2.31025
2.10735
2.21828
4.54739
2.49032
4.34247
4.9269
5.49554
5.59448
4.84194
4.81246
2.99599
2.17477
2.4614
2.619
3.43918
2.88715
2.91589
3.49749
3.09909
