Error
38.77023
40.11857
41.76254
42.88966
44.17513
43.6855
42.69605
41.84663
41.39001
42.6053
41.91238
40.35774
38.97039
37.59392
35.96406
34.78529
32.59279
32.10694
31.14199
30.2891
29.17139
28.06991
27.57504
26.05917
25.92762
27.31437
28.83638
30.00779
30.71794
31.04132
30.92353
31.00513
31.15452
32.6089
34.74319
37.27977
39.72687
42.21162
43.22145
41.45479
39.16038
37.12123
35.1722
33.02644
33.22727
35.07858
35.12044
34.75503
34.17576
33.64723
32.87255
31.11631
29.65913
28.17265
25.79975
23.63031
21.18371
19.43431
17.25197
15.50184
14.34022
16.48488
17.72911
18.95956
20.6414
21.86446
22.54086
20.81935
19.43625
17.84938
16.34257
14.93954
13.86449
13.12587
13.73468
14.62342
14.41853
13.04695
11.11433
8.86119
7.52512
7.4271
6.95974
6.59113
5.7257
3.896
3.856
4.5374
5.66711
6.40705
7.49865
8.97897
10.54838
9.93928
9.44287
9.35553
8.57068
8.5146
7.2912
7.73316
6.67646
5.57251
4.78029
3.90653
2.18363
0.3206
1.88424
1.94647
3.53538
3.77615
4.45923
5.32404
5.09741
5.36364
4.14964
2.90752
2.0463
2.5152
3.82999
3.49657
4.88454
5.43417
6.4308
7.94567
9.08126
10.95147
13.62326
15.11417
16.94034
18.10262
20.1153
22.13628
22.25373
21.76962
21.65333
23.23711
25.02861
24.98697
25.11806
24.25186
22.68958
23.20846
21.62224
20.08346
19.60378
19.46605
19.53883
19.97031
21.0073
22.50071
23.54706
25.65531
27.68459
29.39836
30.73171
31.6072
33.77512
35.95294
38.46069
40.36218
42.88456
45.0103
46.62633
48.4349
47.9772
48.18923
49.21736
51.4211
53.36629
54.5422
54.94541
56.63161
58.19589
58.50893
57.06282
55.38516
56.31005
57.63772
59.35788
60.77678
60.57091
60.50577
60.45222
59.01913
57.68984
56.30827
55.14257
53.8583
54.25631
54.93211
55.59812
57.3302
59.20309
60.8232
61.04456
60.90054
58.86059
57.38431
56.05175
54.65747
53.20256
52.49296
53.02086
54.85535
57.55536
59.78769
61.40316
50.76087
53.15013
52.71095
50.48139
48.7339
47.35833
46.48146
46.46589
46.233
44.5906
44.55266
44.42526
44.55755
46.30462
46.31337
44.97792
42.80831
43.12353
41.74717
39.31378
37.14901
34.58975
32.57713
30.91579
29.48214
31.0703
32.22208
32.33962
32.35472
32.43517
32.38099
30.80853
28.65829
27.0256
27.10199
26.77295
26.86094
27.40021
28.97439
29.00691
27.43833
25.73389
23.25599
21.5284
20.06353
17.64527
15.3634
15.99279
17.48367
17.17273
15.4903
13.86024
13.9439
15.45815
15.40494
13.23394
10.98616
9.20527
8.51757
8.14905
8.12851
8.37495
10.75878
10.95055
11.85692
10.20869
8.77174
7.40403
6.35022
5.25532
5.15106
5.93869
7.24294
8.8208
7.79285
6.19923
4.62328
6.25586
8.07291
9.56981
10.81825
11.59202
12.69746
13.79805
12.30511
10.66845
8.29479
6.07628
8.14497
10.40418
12.40283
13.20458
13.23509
13.60828
13.89841
14.9473
16.87088
16.74702
16.19735
16.26122
15.40379
14.0871
15.90554
18.18253
20.77812
23.03114
25.44886
27.97129
30.08557
31.90085
32.0901
30.29086
27.84384
25.64532
23.9062
23.06126
22.39688
23.75254
25.76862
27.71526
30.51257
31.6526
37.1979
40.64992
44.08934
44.16622
40.98746
38.00388
35.09771
32.86292
32.26868
29.93326
30.59357
30.2433
31.26363
32.67635
35.17347
38.53041
40.11488
43.22069
42.69161
