Error
9.39833
11.38956
11.23082
11.20573
13.28914
6.14876
11.25322
8.52949
10.80585
10.76221
8.63853
6.53056
8.56117
4.51968
6.18836
8.46177
6.6406
6.16802
7.53064
7.03633
4.73769
10.77744
6.49546
6.18686
5.01774
3.5177
4.37782
3.59072
2.79754
4.31136
5.43529
1.37063
3.58459
3.70758
4.03875
3.68365
7.47751
10.55572
5.96718
2.10237
4.3417
2.90824
4.03217
4.94831
9.4287
2.96166
11.0927
3.27018
3.21731
2.96152
1.73076
1.0171
1.60894
1.63925
3.05694
2.04935
2.29598
5.61216
0.38854
1.04784
1.33981
4.98734
1.32313
2.79479
2.24647
2.77574
9.2287
2.03182
3.95338
1.64637
2.63498
0.9813
0.96399
0.93964
1.98036
0.86546
0.67717
1.56183
6.78327
0.66761
0.43259
2.21404
5.04683
2.26727
3.36844
2.78856
1.10349
0.60671
2.71909
0.71602
2.87591
2.88074
6.33722
3.553
1.74184
0.38627
4.57087
0.3227
0.62724
3.45714
5.14305
4.89727
2.15068
1.95938
2.86303
5.19402
2.80332
6.49732
7.0539
7.45036
10.42544
6.22112
4.09421
5.27314
6.00063
4.79139
7.16584
2.64369
2.74831
8.36099
9.36697
10.01718
10.22036
13.26835
11.60998
9.95062
8.07281
9.67484
10.51927
9.99484
7.4099
6.12665
6.48065
8.23074
7.05972
7.82069
4.97653
4.26421
9.12903
7.46905
5.06133
10.12249
6.72824
5.69957
10.89124
7.17563
7.2227
7.60017
7.06981
8.90979
3.62064
2.0687
6.27006
5.31781
7.41172
3.96961
2.68877
5.21124
6.3334
5.40063
4.02722
1.56904
5.43247
3.90382
1.56773
3.73077
3.46321
5.06428
6.24918
4.97339
5.10644
1.83172
1.82273
4.26729
6.00045
4.04456
4.33927
3.23725
3.55571
8.49204
4.98518
4.37302
6.04519
2.34372
6.41172
4.18425
5.44342
2.6319
4.56808
5.77553
3.99546
0.93881
0.66098
6.58189
4.20685
0.7255
5.28402
5.58153
5.88665
1.99645
1.09743
2.07344
2.27033
4.91341
4.65043
1.05541
0.83381
2.70184
1.10145
3.3196
7.5961
7.13098
6.4181
4.92509
4.0066
4.20394
5.51047
4.52739
2.64081
8.53331
8.06813
4.60177
7.78472
6.73206
5.95587
5.42185
3.24645
4.07076
6.95589
5.17306
4.35421
6.57085
7.92177
4.53887
9.37079
4.15053
4.02779
5.08063
4.78912
4.77212
7.99553
4.78279
7.18216
7.09238
4.98739
6.49281
8.1083
7.2152
7.25755
6.14988
6.06731
6.63983
6.18176
7.17434
8.8071
8.71259
6.24357
6.24091
4.16288
6.18849
3.47666
4.22321
4.22454
3.81865
3.92408
5.40399
0.43247
4.96498
5.32295
4.39608
0.88715
4.14774
1.03099
1.17493
2.78706
4.89552
1.61674
6.86527
5.02546
4.60226
2.9046
1.84025
2.96256
3.47004
4.33958
5.7335
5.81845
4.88841
3.54696
1.04013
3.375
2.60325
4.37604
2.65332
3.90627
2.63781
2.53706
2.7594
4.42327
2.79826
1.5036
7.17385
1.99309
1.73959
3.54717
3.56355
5.225
1.05048
2.40745
4.49897
0.71271
2.21434
3.49659
0.89419
2.638
2.22011
0.81251
3.04319
0.22592
2.72753
4.37245
0.60044
1.09746
4.3714
2.41357
1.9921
1.33603
1.44595
2.87044
2.10538
2.28978
1.91869
2.86613
5.963
2.13165
2.38215
7.08986
2.41011
0.9994
3.38674
2.68438
4.0668
3.15158
5.48767
5.75842
2.64948
2.19725
3.25027
1.53541
1.91268
2.00725
3.27505
3.85854
0.71881
2.52136
1.90728
2.11202
2.08932
1.86966
1.49112
3.59768
1.78321
4.71615
3.10506
1.2399
2.94732
2.40005
1.67617
2.77012
1.85641
4.75958
1.84797
4.21325
3.39267
0.65719
1.93981
5.35285
0.33979
2.97994
3.0
2.89921
2.32437
1.49608
2.8836
1.82168
2.06928
3.85164
1.99184
2.5727
5.74859
3.8946
1.99735
3.03382
5.22708
6.77715
0.31296
3.06423
1.37799
2.79589
1.24899
3.11641
1.96556
1.93286
2.6501
8.7734
2.22548
11.29342
1.43894
3.82982
8.14646
4.09663
3.48753
4.19639
3.40299
14.47078
3.80167
13.0995
4.84317
9.52349
10.16801
2.39415
10.22631
2.47051
8.60751
8.8764
7.55104
2.82541
9.62728
1.84169
14.34626
7.1116
10.09322
6.1293
7.65048
4.01605
11.25836
6.38679
4.24063
11.4184
12.19542
3.58741
3.67178
3.74788
5.99513
1.14055
4.38176
1.96419
1.44844
7.46744
2.37051
2.42846
2.18663
5.02399
6.30304
5.59012
1.88673
3.16341
8.4555
3.28832
10.32617
