Error
10.09403
9.95312
9.2743
9.1254
8.95458
9.31632
9.04885
8.8501
8.59564
8.38353
4.61167
4.46845
4.73341
4.42522
3.93865
3.31127
3.91654
5.28412
5.29405
3.57777
1.96883
1.78882
1.83749
1.55091
1.70949
2.08184
1.42767
1.27589
1.28402
1.10999
3.58734
3.70505
3.87794
3.39085
2.93474
2.81807
2.8899
2.1895
1.87529
2.09057
2.48271
2.95467
1.83636
2.08653
2.13288
2.27258
1.95967
1.90176
1.82165
1.89875
2.25452
2.03684
2.05572
1.87049
0.41598
1.76232
1.86949
1.74598
1.62375
2.13241
3.25597
3.07626
3.23338
3.20763
3.22174
3.26179
3.30747
3.33548
3.48899
3.48569
0.56706
0.75449
1.19855
1.39974
1.77265
1.85422
1.99847
2.36631
2.64644
2.94717
3.69312
3.89271
3.86164
4.09805
4.53027
4.35903
4.43245
4.45781
4.76265
4.77852
1.82194
2.06628
1.87253
1.50034
1.32678
1.21732
1.15223
1.2132
0.93147
0.83401
5.49522
5.22121
4.83672
4.16828
4.03555
4.27763
4.01501
3.76221
3.85643
4.59161
1.69908
2.04947
2.09994
2.24572
1.83775
1.72874
1.91047
1.72263
1.96837
1.21691
4.35433
3.9245
3.63759
3.65973
3.5479
3.94889
3.82731
4.08596
3.68301
3.76425
1.85036
1.82076
1.53963
1.69688
1.66189
2.05063
2.10404
1.68985
1.49244
1.74602
2.45386
2.3434
2.48598
2.429
2.16081
2.57881
2.37744
2.54485
2.65176
2.55118
2.83123
3.16885
3.04917
3.077
2.90596
2.88117
2.59456
2.2619
2.31153
2.35779
5.21274
5.07501
5.29358
5.151
5.40846
5.67851
5.96742
6.16744
6.30733
5.91145
3.18336
2.99528
3.31943
3.71399
3.78024
3.76251
4.11901
4.35135
4.45881
4.88987
1.11583
1.76265
1.69599
1.26883
0.99963
1.46614
1.49337
1.80597
1.84029
1.89025
1.85628
2.47572
2.7064
2.93379
3.04206
3.28795
3.02761
3.42162
3.88795
4.47898
0.31986
1.09597
2.04333
2.06239
2.07982
2.87028
2.38882
2.30653
2.43092
2.44954
2.19642
1.24534
0.95356
0.86357
0.68391
0.74745
0.59122
0.79284
0.79472
0.83119
3.83723
3.73061
3.79912
3.75445
3.56534
3.30172
2.91445
2.97707
3.36965
3.18162
4.24801
4.22084
4.168
3.95917
3.99455
3.8742
3.99848
3.97719
4.66758
4.54317
4.83152
2.88562
2.8653
2.63185
2.4784
2.40023
2.39296
2.14708
2.10539
2.36513
1.21987
0.99639
0.57117
0.82681
1.11471
0.95221
0.74882
0.59228
0.73399
1.24562
1.85426
1.79108
2.70064
2.52821
2.34768
2.32192
2.3439
2.18164
2.23977
2.33826
2.40079
2.3812
2.09903
1.76893
1.67043
1.75584
1.78258
1.79588
1.70966
1.43426
2.45281
2.95285
3.25377
3.50338
3.76582
3.54973
3.62603
3.38902
3.3827
3.2572
0.92067
0.99506
1.01835
0.92961
1.20949
1.53987
1.83615
1.77286
1.86087
2.09326
0.45066
0.92249
1.55216
1.69118
1.96036
2.40478
2.8879
3.15638
3.23982
3.15843
1.07143
0.90828
1.21557
1.29569
1.00463
0.79436
0.65153
0.57895
0.83127
0.87965
1.88866
2.09516
2.28192
2.19647
2.14861
2.15369
2.27092
2.36504
2.29736
2.1322
2.9636
3.49382
3.24694
2.67828
2.88973
3.09118
2.7808
2.90485
3.17034
3.04919
3.55403
2.33837
2.26927
2.39905
2.20623
1.89831
1.85233
1.77595
1.60595
1.64015
2.03098
1.607
1.5903
1.46868
1.77239
1.43546
1.25341
1.51674
1.35255
1.42376
2.77237
3.69897
4.20157
4.31533
4.1056
4.19857
4.39778
4.29291
4.55164
3.95887
1.7156
1.04745
0.76842
1.19472
1.98306
1.71409
1.49003
0.96474
1.14131
1.84047
1.40561
1.49589
2.0076
2.13871
1.78682
1.44568
1.15938
1.09581
1.10364
1.14386
1.21299
1.21777
1.481
1.32821
1.45851
1.48725
2.25781
2.79834
2.74069
2.97718
2.06045
0.79021
0.63159
0.84785
0.30095
0.81954
0.46547
0.5838
0.34429
1.09964
0.60374
1.25491
1.14794
1.62117
1.2805
1.45563
1.94659
2.44694
3.04126
2.97298
2.51765
3.45493
4.40581
4.66899
5.41873
6.27773
7.32222
8.33629
9.65992
9.76774
4.2867
3.41663
3.25521
3.05114
2.88903
2.48841
2.7331
2.81737
2.90028
2.83849
2.23224
2.09624
1.36014
1.28805
0.89243
0.75381
1.23244
2.29509
2.19666
2.04796
1.34499
0.78059
0.48594
0.55999
0.70346
1.25398
1.69677
1.63423
2.07687
2.71272
