Error
8.4781
12.15737
11.38053
11.46109
13.79705
3.89967
10.96419
7.6963
10.50169
10.84137
8.3785
5.14108
8.49669
3.06521
6.05043
8.7077
6.65749
6.58925
6.72448
6.9118
4.90618
9.52029
6.03594
6.38156
4.2235
3.2744
3.34528
2.77943
4.74356
4.43443
5.33951
0.37014
3.02426
3.40812
3.38052
3.32597
7.45719
11.23762
4.12406
3.17579
4.64498
3.05426
3.43089
5.3329
11.46585
2.69759
11.55416
3.66194
2.95464
2.83043
1.5092
1.96908
1.09673
1.6354
3.43562
1.8375
2.27291
4.70184
0.72037
0.84299
1.82082
5.55103
1.74818
1.82598
1.99216
3.77888
11.70127
1.64472
3.97114
2.65274
3.84049
1.79093
1.30398
0.09437
0.85561
0.63178
1.44193
2.43473
7.47157
1.63314
1.39276
4.3488
5.7936
1.95254
3.89823
2.25266
1.46823
0.40914
4.40942
1.00021
3.40692
1.96873
7.61341
4.72344
2.06889
0.28092
5.74451
0.89525
1.4538
3.10878
6.18058
5.43893
2.5367
2.23118
2.12033
6.70723
3.52528
10.08435
9.28201
9.09391
13.59178
9.53428
6.78457
6.67189
8.03245
6.08272
10.96038
4.01441
4.59522
11.23454
9.32461
9.85255
10.81042
13.41048
11.93513
9.97966
7.43813
9.59935
10.44689
9.99856
7.70023
6.24033
6.32206
8.46771
7.31162
7.65125
4.65873
3.96828
9.09851
7.59609
5.75186
11.1012
9.81499
6.1126
13.93515
9.02778
7.71161
8.56213
10.43852
11.72102
3.44048
1.60399
7.95986
5.62329
9.10533
4.4085
2.78645
6.21242
8.58665
6.85515
5.65078
1.51348
7.42518
5.2694
2.5686
5.23413
4.74904
6.84779
8.226
5.85817
4.88569
0.99167
2.19175
6.41671
8.49626
7.32964
7.54133
2.51737
4.62736
8.35023
6.58602
6.13792
6.01125
2.8116
9.45768
5.37544
7.73301
4.66682
6.02946
7.6068
6.17546
1.28662
1.52003
7.54513
7.53792
0.78097
5.09465
9.60561
8.35183
2.50957
3.55528
2.2767
2.58
8.76061
8.31684
2.0319
1.65972
3.29414
1.16566
5.36446
10.35256
9.12216
9.24097
4.92837
5.38917
4.25102
8.30988
5.08848
5.19867
11.20948
9.39871
4.95611
9.67679
9.66067
6.85826
6.85729
1.63715
5.45243
7.03533
3.92757
4.53474
7.06604
9.17389
4.88397
10.5471
4.38695
4.11773
5.42509
4.9126
5.48857
8.54485
4.76663
7.44781
7.05879
4.97478
6.79899
8.15983
8.31707
7.63394
6.22517
6.48584
7.69951
6.87212
8.39501
10.96064
10.46913
7.11728
7.60433
4.73147
7.51288
4.09207
4.09775
6.66903
5.13243
6.11236
7.79182
1.50388
5.97853
5.93826
5.48207
1.30522
5.65355
1.28524
1.66039
4.7478
6.11648
2.53498
7.30254
6.13184
5.89595
1.84638
3.38535
1.18954
4.26467
3.16099
6.19359
6.54212
5.14602
4.10244
1.70995
3.31942
2.45615
4.60346
2.63158
6.15976
3.04846
3.18668
2.04729
4.52349
3.11331
2.14173
8.17375
1.74148
2.18578
3.72193
3.66429
5.78918
0.4068
3.52583
4.99676
0.9902
3.49411
5.05481
0.9721
4.91267
6.07053
1.25848
4.40351
0.29014
3.48767
6.38409
1.93912
1.59658
6.80402
1.73893
2.47028
1.84492
1.90909
5.02152
2.33568
3.17805
2.80596
3.61049
7.30442
2.37967
3.8715
8.06135
2.93228
1.15385
2.02289
3.61317
4.21124
3.58934
5.53961
5.51241
4.29686
3.16102
4.18827
2.73544
4.56294
3.86182
4.05016
3.71216
0.90251
4.14867
3.17031
1.47673
2.96511
2.15481
2.39779
4.6965
2.60481
5.56527
2.82451
1.01419
3.63289
2.23532
1.49715
2.83141
1.68046
4.88548
1.63757
4.75219
3.72308
0.58117
2.42282
5.73599
0.32498
3.27546
2.5577
2.71834
2.39823
1.60949
3.43065
1.88736
2.22632
3.93245
3.20824
2.24651
6.86547
3.85086
1.79937
3.68458
5.92034
6.78061
0.96899
3.7707
1.56705
2.63151
1.7908
3.23979
1.78531
1.9167
2.3328
8.56486
2.32826
12.20294
1.13343
3.57722
8.38227
4.54129
3.21951
4.43201
3.34181
15.3253
4.08484
13.44549
4.76023
9.67587
11.17218
2.19505
10.43227
1.73765
9.20036
8.42494
8.35439
2.92016
9.04192
1.79907
14.93251
5.53658
9.56982
5.31964
8.31494
3.25627
10.74396
4.92412
2.62703
11.6259
12.9477
4.53493
3.14141
3.882
7.34896
2.06503
6.07104
2.68894
2.07726
7.14688
3.25251
2.65911
2.67055
5.57539
7.34277
6.01941
1.6638
3.27282
9.02918
3.93539
11.54099
