Error
42.32315
43.88463
37.48723
38.65386
36.25725
35.42952
34.10606
45.71339
45.30985
46.54209
28.42652
26.20248
24.88367
8.36462
6.81483
5.61216
16.90635
17.42212
23.17099
23.11783
26.97708
25.79443
25.66245
27.11716
28.00208
29.2851
23.73872
23.97577
12.41149
11.5644
2.84604
1.23034
4.6522
6.74896
8.88323
11.03965
5.34126
7.88756
9.50737
6.8107
9.68829
12.32897
2.84567
1.86987
5.08161
17.75358
18.32121
20.68038
24.39628
22.957
21.14465
30.65794
22.87545
21.2072
10.20848
8.01028
6.80396
9.90923
7.40798
5.51435
12.99821
14.8847
14.91682
16.48929
18.13796
20.99189
20.7878
22.53822
20.78081
19.17937
23.23033
21.54911
20.93446
17.76746
18.62615
19.77172
9.24807
7.73206
5.69044
6.62678
4.71065
4.68955
5.57273
5.30081
3.97077
4.04403
4.83027
6.13275
7.48528
7.44669
8.69121
10.28637
15.50681
14.97592
13.99927
12.44705
11.20041
2.71344
1.28577
2.0869
4.95782
4.23883
3.54427
4.26229
3.03709
2.56463
3.37661
1.64659
4.26072
4.7463
3.48909
6.23093
8.00611
9.40125
10.21766
9.2711
8.80862
11.82376
11.93257
9.73095
11.61229
9.86096
8.15976
5.22281
5.47114
3.30375
6.33553
4.87472
12.27499
11.22269
9.14653
8.02762
6.3532
7.02395
5.4861
3.64495
1.64308
1.78838
2.7613
2.12764
1.71028
4.9282
4.53367
4.49023
3.71857
1.60603
7.2098
6.7588
6.78109
5.50203
5.11386
11.86376
10.09704
11.84387
11.10766
2.98229
5.75094
8.23969
15.74897
17.77442
19.60425
2.79037
3.04733
3.5612
5.88291
7.91326
12.82246
14.70549
16.99966
31.16313
32.74616
33.97783
39.99628
40.74289
39.33026
38.03104
40.03365
40.92843
42.92143
43.55088
43.2471
43.15822
37.73701
35.88031
34.44149
33.5221
21.00292
19.20076
32.78693
34.12737
34.7233
40.43314
42.46956
43.76249
44.21197
35.59212
33.28877
31.81555
26.44252
23.60739
21.72381
29.8458
30.62089
33.21784
37.39656
40.01462
41.72797
3.46893
4.37911
10.07979
6.72092
6.0203
27.03549
26.39319
27.74524
27.938
26.62318
25.97649
25.19934
24.85595
26.81782
21.53675
20.37833
18.05626
12.00537
9.14517
14.29326
12.13167
1.91449
1.02739
8.27519
6.5074
9.95407
11.40519
12.12603
12.6469
13.13669
5.7149
5.52272
5.33608
7.45341
6.29869
5.49582
0.52862
1.5192
2.46584
5.88309
3.40044
8.32614
5.83995
4.09422
6.03724
3.83778
1.59983
1.31562
2.71655
2.74027
2.72977
1.55101
0.77429
0.73765
0.92905
2.13961
4.42375
4.90568
3.75117
1.53951
1.78336
3.22913
3.64211
5.52544
5.58054
5.67251
6.65307
7.07619
5.62128
4.57085
3.03055
3.37962
2.18419
1.9205
3.18776
6.2466
9.08391
9.89402
12.71077
13.23796
10.35342
11.76853
9.30061
10.74493
11.53254
10.07051
7.211
5.79423
2.62963
4.72101
6.8092
7.38484
6.93924
7.87995
2.01401
4.4184
7.74897
6.80906
2.07857
6.41711
10.18628
8.87279
5.14284
4.55506
5.54583
5.9097
2.55424
3.30894
6.44746
12.28932
12.18274
10.77343
17.474
14.85088
9.94124
9.58924
10.25963
3.7723
4.1606
18.47442
21.27455
26.33982
32.06735
47.56648
50.90483
47.6775
44.96765
43.30556
40.40391
37.62711
36.62875
31.25643
32.82036
21.44718
22.12283
23.68574
27.69723
41.93501
43.64805
41.23519
36.01438
