Error
6.21119
7.54325
6.21158
6.67285
6.94697
7.09074
4.63082
4.52326
4.51228
4.42525
4.72136
4.62783
4.89424
4.24202
4.14932
4.66826
4.60863
4.91591
6.2958
6.56529
7.00729
6.45025
6.41555
6.8332
3.26538
5.47095
6.05892
4.95359
4.10406
5.51048
2.87125
3.39537
3.08232
3.38831
3.3805
3.33718
7.60086
7.76028
8.06934
7.49367
7.35693
7.14624
4.8049
3.87658
3.68568
2.71227
4.01796
3.73242
1.85198
2.27042
2.27069
2.65869
3.08153
2.73219
7.60805
6.76116
7.20517
6.38915
6.49414
6.96802
4.82622
2.71032
3.55342
4.831
5.02977
5.63085
2.03112
1.71893
2.1368
1.33267
2.11959
1.94429
6.7645
7.51569
7.1859
8.62751
7.08183
7.43231
4.3772
4.5262
4.52677
3.67624
3.70619
4.67721
2.42098
1.89512
2.082
3.26238
2.48281
2.40095
6.10219
7.05312
6.97166
6.44642
7.18103
6.56461
3.38901
3.63181
4.99202
2.89259
2.42333
3.31988
2.37212
2.34831
2.60942
3.25146
2.88399
3.15785
5.46731
5.80719
5.82447
6.3138
5.97323
6.55894
2.67596
3.27532
4.38809
5.47409
2.93047
3.36849
3.12283
3.30325
3.30698
3.24554
3.26429
2.78713
6.24807
5.65414
5.59346
6.11446
5.32707
5.60599
4.42521
4.08666
3.97412
3.70354
4.25449
4.04777
4.20367
4.14222
4.21104
3.71378
4.48788
4.26256
6.65565
6.56651
6.1827
5.86255
6.34963
6.43273
5.12585
4.41395
4.96148
3.6916
5.18302
4.13472
6.55373
6.55911
6.27281
6.61954
6.39897
6.98471
3.86049
3.7847
3.81396
3.73143
3.8752
3.64434
2.83408
3.04708
3.06794
2.38515
2.31823
2.41607
5.4654
5.50599
5.44317
5.64365
5.7233
5.22506
3.36324
2.79501
2.95163
1.65959
2.67266
3.06919
2.90738
2.97113
2.60789
3.00441
3.45824
1.96481
4.30115
3.79532
4.73775
5.11414
4.32047
3.86242
2.26525
2.37311
2.82386
2.30224
2.44834
2.28173
3.49749
4.27979
3.75638
4.44147
2.98788
3.61675
5.1044
