Error
7.0746
8.16683
6.42033
7.15877
8.08783
8.96149
6.53063
6.97417
6.33497
5.80004
6.43037
5.91731
6.13356
5.46357
5.64293
6.41785
5.65604
5.90441
6.36287
7.77475
6.93849
7.44549
6.83213
7.07851
5.01997
6.01382
7.0181
5.72013
5.53892
6.65501
3.9034
4.13804
4.09971
4.30685
4.15308
4.39247
9.26337
8.4493
8.96956
8.90077
8.28406
7.97503
5.09327
5.28247
5.26046
3.90623
5.56119
5.31064
3.13583
3.0208
3.84691
2.83075
3.52424
3.6929
7.37452
6.87202
6.38981
6.02042
6.34669
6.65097
5.04901
3.68267
4.35004
4.72899
4.97433
5.62443
2.99802
3.65387
2.99143
3.06582
3.60986
3.62046
6.31517
6.69672
5.76971
8.26787
7.13402
5.90467
4.88781
4.79136
4.62621
3.67474
3.8055
4.57372
3.18457
2.56738
2.21759
3.93773
2.6742
2.68229
5.46268
7.26119
8.0656
7.52419
7.71627
6.00898
3.32217
3.94064
4.95099
2.91344
2.62807
3.78481
2.97453
2.53407
2.61459
3.25622
3.16096
3.22247
5.96647
6.55893
6.97293
7.60017
7.29458
8.19486
2.56102
2.92313
4.17085
5.22118
2.8023
3.55529
2.6543
2.54461
3.86186
3.62651
3.4956
2.7323
5.05579
5.58142
5.34651
4.84206
4.12001
5.57252
4.29696
1.58624
1.67456
2.54723
2.13631
1.84831
2.91079
3.92378
3.97116
2.45054
2.70517
4.07689
2.4391
1.87588
3.10331
3.06986
3.65029
2.99224
1.20224
2.52132
2.99381
2.97276
3.75539
0.85837
5.77953
7.04201
6.06148
5.29554
6.78394
8.48648
2.46205
2.44666
2.62553
1.17844
3.24521
1.91114
1.34732
1.84171
2.15636
1.63
1.16923
1.45863
3.65103
3.4438
4.90509
3.92754
5.03381
4.27693
2.69029
1.7288
3.32042
1.53554
0.73301
2.25502
2.97128
2.21584
2.78754
2.53198
2.63777
1.48699
4.19623
3.2324
4.13712
5.19388
4.20047
4.2059
2.1171
1.87458
2.92378
1.64375
1.62261
1.68793
3.05649
3.40539
3.1598
4.03863
2.79103
3.12267
5.51872
4.2884
5.258
4.1439
5.46072
5.65216
4.23162
3.49382
3.58042
2.70727
3.08403
4.00641
4.02393
4.5697
3.45232
3.77498
4.75177
4.86027
4.82705
5.75539
5.68693
4.50673
4.7876
4.81063
3.59431
4.48474
3.72023
3.72786
3.04692
3.81966
3.42929
3.52343
4.47004
4.67302
3.37542
3.41332
4.98968
5.71406
4.94637
4.91769
4.98308
3.92128
3.24552
3.52106
3.4492
3.49779
3.09817
4.04043
3.1852
2.42741
3.38855
3.08098
4.24407
4.73935
4.65016
4.2232
5.32919
3.58348
4.10465
4.58527
5.23674
4.51603
4.33157
4.47189
5.61988
4.89903
5.16322
5.14195
4.43468
4.42354
5.42314
4.89314
6.19021
8.54435
6.20617
6.53083
5.2713
6.80447
6.18995
6.91344
8.42076
6.58484
7.65357
6.82077
1.57568
2.74263
1.57181
5.33629
2.51537
2.37294
1.19893
1.40157
1.82964
3.26591
2.8318
1.71461
8.78036
5.73253
6.62262
7.04193
6.391
6.17344
3.95009
3.06777
2.51873
4.16275
3.70574
3.93027
0.82367
4.42863
1.21344
3.44432
5.34555
2.39831
6.92864
6.57698
6.99829
6.63953
6.49994
6.56456
2.45198
2.60138
2.14356
4.05778
4.11418
2.2473
1.69625
2.17391
2.52292
0.91776
0.86737
0.72981
6.4649
6.27223
5.15032
5.65384
6.01725
6.97829
2.20718
3.05742
2.85115
2.89075
3.61117
3.31966
1.60384
1.32452
0.93694
1.44552
0.84937
1.31244
7.03689
6.6026
5.22906
5.87061
6.37476
6.63954
2.77953
2.84853
4.38066
3.20208
3.3629
3.42419
1.71825
2.64072
1.90284
1.8557
2.11364
2.11494
5.51311
5.30034
5.40087
5.83637
5.76302
6.09994
3.67892
3.70792
2.9812
3.10532
3.13966
3.06805
2.68791
3.29356
3.60985
3.41777
2.70139
2.85716
5.88246
6.02794
7.91312
6.99229
6.60068
5.9601
3.98634
5.0325
5.12734
4.59485
4.06496
5.1211
2.70152
3.87684
2.7674
3.22481
3.72479
3.0471
6.11781
6.14047
7.19602
6.51905
6.94067
6.92548
3.73379
4.94766
5.26188
4.67764
4.09625
5.17563
3.52633
3.46093
3.31761
3.43617
3.51121
3.62442
3.45465
5.01857
4.40864
3.93692
5.4098
4.17362
3.91844
3.91641
3.68005
3.91664
3.95473
3.75203
5.22842
5.30309
5.6636
6.37861
6.29686
5.2641
5.19993
5.07706
3.80764
4.15742
4.68938
4.46702
3.5601
3.32685
3.10633
3.38327
3.09628
3.38109
5.00938
3.59395
5.09034
5.15894
5.41496
5.60995
3.53303
2.87998
3.1318
2.63893
3.22977
3.28202
3.60204
3.01626
2.98894
3.12787
3.17955
3.10167
5.06818
4.34358
4.75003
5.21145
4.86213
5.98674
2.58796
3.09164
2.50565
1.73333
2.42991
2.4601
2.50412
3.32867
2.85926
2.84789
3.13482
2.51864
5.23196
4.21914
3.99038
5.40967
4.91997
4.05353
3.13368
3.45136
3.79796
3.59275
3.67639
2.93694
2.36242
3.53781
2.32802
2.47501
2.49068
2.2188
7.19556
5.41298
4.69221
5.50992
4.13599
5.31122
3.83186
2.98388
3.05523
4.14275
3.27838
3.96006
2.82046
2.10213
2.75657
3.03398
2.98566
2.90645
4.97116
4.68361
5.8147
4.51178
5.28069
4.45052
1.74334
2.34563
2.71203
3.42677
2.58887
3.28888
2.26933
2.84097
1.61874
3.18923
3.20871
3.92659
4.98329
5.52227
4.00242
4.86043
6.08551
6.11482
1.11774
1.19846
1.50531
1.56169
1.86167
0.99381
3.70368
3.59509
3.60225
3.97278
4.59727
2.68798
5.87621
7.32477
6.56269
6.10572
7.94758
5.70406
7.9327
8.3391
8.5588
8.67054
7.75835
8.48474
7.02279
6.94101
6.87775
6.96118
7.11429
6.80399
5.8242
6.55494
6.37815
5.98563
6.3134
6.04455
6.41664
6.01363
6.29938
6.13921
5.88528
7.70098
6.54694
5.69538
5.8563
6.20521
6.14746
6.19219
4.74937
4.27482
4.13626
4.35306
4.61837
4.10379
8.34259
7.29719
6.818
6.76904
6.89096
6.37477
7.2598
6.83834
6.74666
6.38145
7.82247
